title,speaker,duration,url
The diseases that changed humanity forever,Dan Kwartler,05:24,https://ted.com/talks/dan_kwartler_the_diseases_that_changed_humanity_forever
Why was the US government obsessed with this animal?,Andrew C. Isenberg,04:49,https://ted.com/talks/andrew_c_isenberg_why_was_the_us_government_obsessed_with_this_animal
Where did these gigantic space bubbles come from?,Ashkbiz Danehkar,05:09,https://ted.com/talks/ashkbiz_danehkar_where_did_these_gigantic_space_bubbles_come_from
The gory history of barber surgeons,Stephanie Honchell Smith,05:16,https://ted.com/talks/stephanie_honchell_smith_the_gory_history_of_barber_surgeons
The asteroid that almost wiped out life on Earth,Sean P. S. Gulick,05:06,https://ted.com/talks/sean_p_s_gulick_the_asteroid_that_almost_wiped_out_life_on_earth
"An alternative to the ""midlife crisis""",Chip Conley,03:28,https://ted.com/talks/chip_conley_an_alternative_to_the_midlife_crisis
Sherlock Holmes and the crime of the century,Alex Rosenthal,04:57,https://ted.com/talks/alex_rosenthal_sherlock_holmes_and_the_crime_of_the_century
Can you solve the secret assassin society riddle?,Alex Rosenthal,04:07,https://ted.com/talks/alex_rosenthal_can_you_solve_the_secret_assassin_society_riddle
Photographing nature beyond the limits of human perception,Doris Mitsch,05:47,https://ted.com/talks/doris_mitsch_photographing_nature_beyond_the_limits_of_human_perception
What really caused the Irish Potato Famine,Stephanie Honchell Smith,04:44,https://ted.com/talks/stephanie_honchell_smith_what_really_caused_the_irish_potato_famine
Redesigning democracy for all,Shari Davis,04:16,https://ted.com/talks/shari_davis_redesigning_democracy_for_all
Japan's scariest ghost story,Kit Brooks,05:47,https://ted.com/talks/kit_brooks_japan_s_scariest_ghost_story
The dark history of werewolves,Craig Thomson,05:00,https://ted.com/talks/craig_thomson_the_dark_history_of_werewolves
A tour of the ancient Greek Underworld,Iseult Gillespie,05:16,https://ted.com/talks/iseult_gillespie_a_tour_of_the_ancient_greek_underworld
Caregiving is real work \'97 let's treat it that way,Sharmi Surianarain,05:10,https://ted.com/talks/sharmi_surianarain_caregiving_is_real_work_let_s_treat_it_that_way
How to overcome your mistakes,TED-Ed,04:31,https://ted.com/talks/ted_ed_how_to_overcome_your_mistakes
Confused about recycling? It\'92s not your fault,Shannon Odell,05:22,https://ted.com/talks/shannon_odell_confused_about_recycling_it_s_not_your_fault
How rest can make you better at your job,Alex Soojung-Kim Pang,04:29,https://ted.com/talks/alex_soojung_kim_pang_how_rest_can_make_you_better_at_your_job
"""Miles from Any Shoreline""",Sarah Kay,03:44,https://ted.com/talks/sarah_kay_miles_from_any_shoreline
3 tips on how to study effectively,TED-Ed,04:48,https://ted.com/talks/ted_ed_3_tips_on_how_to_study_effectively
How you survive the coldest place on Earth,Nadia Frontier,04:13,https://ted.com/talks/nadia_frontier_how_you_survive_the_coldest_place_on_earth
3 ways to better connect with your coworkers,Mark T. Rivera,04:06,https://ted.com/talks/mark_t_rivera_3_ways_to_better_connect_with_your_coworkers
What would happen if everyone stopped eating meat tomorrow?,Carolyn Beans,04:17,https://ted.com/talks/carolyn_beans_what_would_happen_if_everyone_stopped_eating_meat_tomorrow
Ethical dilemma: What makes life worth living?,Douglas MacLean,05:01,https://ted.com/talks/douglas_maclean_ethical_dilemma_what_makes_life_worth_living
How to build a freelance career that works for you,Shahar Erez,03:53,https://ted.com/talks/shahar_erez_how_to_build_a_freelance_career_that_works_for_you
The plot to overthrow the Inca Empire,Gabriel Prieto,04:37,https://ted.com/talks/gabriel_prieto_the_plot_to_overthrow_the_inca_empire
Why mosquitoes bite some people more than others,Maria Elena De Obaldia,04:22,https://ted.com/talks/maria_elena_de_obaldia_why_mosquitoes_bite_some_people_more_than_others
4 tips to future-proof your career,Michelle R. Weise,04:18,https://ted.com/talks/michelle_r_weise_4_tips_to_future_proof_your_career
Why were scientists so obsessed with these frogs?,Carly Anne York,04:52,https://ted.com/talks/carly_anne_york_why_were_scientists_so_obsessed_with_these_frogs
The secret to successfully pitching an idea,Mar Hershenson,04:46,https://ted.com/talks/mar_hershenson_the_secret_to_successfully_pitching_an_idea
Why is this painting of a black square famous?,Allison Leigh,05:14,https://ted.com/talks/allison_leigh_why_is_this_painting_of_a_black_square_famous
An economy powered by sun and wind \'97 it's almost here,Kala Constantino,05:13,https://ted.com/talks/kala_constantino_an_economy_powered_by_sun_and_wind_it_s_almost_here
What happens when you fall into piranha-infested waters?,Antonio Machado-Allison,04:37,https://ted.com/talks/antonio_machado_allison_what_happens_when_you_fall_into_piranha_infested_waters
Can you change your sleep schedule?,TED-Ed,04:17,https://ted.com/talks/ted_ed_can_you_change_your_sleep_schedule
How to succeed in your new job,Gorick Ng,05:28,https://ted.com/talks/gorick_ng_how_to_succeed_in_your_new_job
Can you solve the cursed dice riddle?,Dan Finkel,04:10,https://ted.com/talks/dan_finkel_can_you_solve_the_cursed_dice_riddle
This is what happens when you hit the gas,Shannon Odell,05:44,https://ted.com/talks/shannon_odell_this_is_what_happens_when_you_hit_the_gas
Why is it so hard to break a bad habit?,TED-Ed,04:43,https://ted.com/talks/ted_ed_why_is_it_so_hard_to_break_a_bad_habit
The one thing stopping jellyfish from taking over,Mariela Pajuelo and Javier Antonio Quinones,05:14,https://ted.com/talks/mariela_pajuelo_and_javier_antonio_quinones_the_one_thing_stopping_jellyfish_from_taking_over
Can alligators survive this apex predator?,Kenny Coogan,05:02,https://ted.com/talks/kenny_coogan_can_alligators_survive_this_apex_predator
How AI art could enhance humanity's collective memory,Refik Anadol,05:01,https://ted.com/talks/refik_anadol_how_ai_art_could_enhance_humanity_s_collective_memory
Is plant-based meat actually better for you?,Carolyn Beans,04:59,https://ted.com/talks/carolyn_beans_is_plant_based_meat_actually_better_for_you
"A 5,300-year-old murder mystery",Albert Zink,04:48,https://ted.com/talks/albert_zink_a_5_300_year_old_murder_mystery
How the water you flush becomes the water you drink,Francis de los Reyes,05:02,https://ted.com/talks/francis_de_los_reyes_how_the_water_you_flush_becomes_the_water_you_drink
Why is everyone fighting over these tiny spots of space?,Fabio Pacucci,04:44,https://ted.com/talks/fabio_pacucci_why_is_everyone_fighting_over_these_tiny_spots_of_space
What happens if you don't put your phone in airplane mode?,Lindsay DeMarchi,04:34,https://ted.com/talks/lindsay_demarchi_what_happens_if_you_don_t_put_your_phone_in_airplane_mode
Why your phone battery gets worse over time,George Zaidan,05:05,https://ted.com/talks/george_zaidan_why_your_phone_battery_gets_worse_over_time
How dangerous was it to be a jester?,Beatrice K. Otto,04:35,https://ted.com/talks/beatrice_k_otto_how_dangerous_was_it_to_be_a_jester
Blindness isn't a tragic binary \'97 it's a rich spectrum,Andrew Leland,05:47,https://ted.com/talks/andrew_leland_blindness_isn_t_a_tragic_binary_it_s_a_rich_spectrum
How to enter flow state,TED-Ed,04:42,https://ted.com/talks/ted_ed_how_to_enter_flow_state
3 questions to ask yourself before you believe something,Siska De Baerdemaeker,05:27,https://ted.com/talks/siska_de_baerdemaeker_3_questions_to_ask_yourself_before_you_believe_something
The rise and fall of Italy\'92s warriors-for-hire,Stephanie Honchell Smith,04:59,https://ted.com/talks/stephanie_honchell_smith_the_rise_and_fall_of_italy_s_warriors_for_hire
One of history's most dangerous myths,Anneliese Mehnert,04:51,https://ted.com/talks/anneliese_mehnert_one_of_history_s_most_dangerous_myths
What's happening to Earth's core?,Shannon Odell,05:12,https://ted.com/talks/shannon_odell_what_s_happening_to_earth_s_core
The renewable energy revolution happening in Ukraine,Maxim Timchenko,05:17,https://ted.com/talks/maxim_timchenko_the_renewable_energy_revolution_happening_in_ukraine
Can other animals understand death?,Barbara J. King,05:42,https://ted.com/talks/barbara_j_king_can_other_animals_understand_death
Can you solve the time traveling car riddle?,Daniel Finkel,04:20,https://ted.com/talks/daniel_finkel_can_you_solve_the_time_traveling_car_riddle
Why did Megalodon go extinct?,Jack Cooper and Catalina Pimiento,05:04,https://ted.com/talks/jack_cooper_and_catalina_pimiento_why_did_megalodon_go_extinct
Gravity vs. Pressure: The battle that formed the universe,Fabio Pacucci,04:55,https://ted.com/talks/fabio_pacucci_gravity_vs_pressure_the_battle_that_formed_the_universe
Should you switch to solar?,Shannon Odell,05:13,https://ted.com/talks/shannon_odell_should_you_switch_to_solar
Why is Marie Antoinette so controversial?,Carolyn Harris,05:27,https://ted.com/talks/carolyn_harris_why_is_marie_antoinette_so_controversial
Who is the fastest god in all mythology?,Iseult Gillespie,05:17,https://ted.com/talks/iseult_gillespie_who_is_the_fastest_god_in_all_mythology
What it means if you can see faces in objects,Susan G. Wardle,04:25,https://ted.com/talks/susan_g_wardle_what_it_means_if_you_can_see_faces_in_objects
What did people do before anesthesia?,Sally Frampton,05:06,https://ted.com/talks/sally_frampton_what_did_people_do_before_anesthesia
Food expiration dates don't mean what you think,Carolyn Beans,04:45,https://ted.com/talks/carolyn_beans_food_expiration_dates_don_t_mean_what_you_think
Test yourself: Can you tell the difference between music and noise?,Hanako Sawada,04:44,https://ted.com/talks/hanako_sawada_test_yourself_can_you_tell_the_difference_between_music_and_noise
How (and why) to read William Faulkner,Sascha Morrell,04:22,https://ted.com/talks/sascha_morrell_how_and_why_to_read_william_faulkner
Can you outsmart Fate and break her ancient curse?,Dan Finkel,05:02,https://ted.com/talks/dan_finkel_can_you_outsmart_fate_and_break_her_ancient_curse
Is it normal to talk to yourself?,TED-Ed,04:59,https://ted.com/talks/ted_ed_is_it_normal_to_talk_to_yourself
The strangest summer in recorded history,David Biello,05:32,https://ted.com/talks/david_biello_the_strangest_summer_in_recorded_history
Why were there three popes at the same time?,Jo\'eblle Rollo-Koster,05:52,https://ted.com/talks/joelle_rollo_koster_why_were_there_three_popes_at_the_same_time
"""Woman, Life, Freedom"" in Iran \'97 and what it means for the rest of the world",Golshifteh Farahani,05:06,https://ted.com/talks/golshifteh_farahani_woman_life_freedom_in_iran_and_what_it_means_for_the_rest_of_the_world
The rise and fall of the Mughal Empire,Stephanie Honchell Smith,05:01,https://ted.com/talks/stephanie_honchell_smith_the_rise_and_fall_of_the_mughal_empire
Why do we have crooked teeth when our ancestors didn't?,G. Richard Scott,04:58,https://ted.com/talks/g_richard_scott_why_do_we_have_crooked_teeth_when_our_ancestors_didn_t
The records the British Empire didn't want you to see,Audra A. Dipt\'e9e,04:38,https://ted.com/talks/audra_a_diptee_the_records_the_british_empire_didn_t_want_you_to_see
"The return of Mongolia's ""wild"" horses",Nigel Rothfels,04:35,https://ted.com/talks/nigel_rothfels_the_return_of_mongolia_s_wild_horses
Why do we eat popcorn at the movies?,Andrew Smith,05:19,https://ted.com/talks/andrew_smith_why_do_we_eat_popcorn_at_the_movies
How to help employees with disabilities thrive,Tiffany Yu,05:08,https://ted.com/talks/tiffany_yu_how_to_help_employees_with_disabilities_thrive
Whatever happened to the hole in the ozone layer?,Stephanie Honchell Smith,04:53,https://ted.com/talks/stephanie_honchell_smith_whatever_happened_to_the_hole_in_the_ozone_layer
What is a fecal microbial transplant?,Kathryn M. Stephenson and David L. Suskind,05:14,https://ted.com/talks/kathryn_m_stephenson_and_david_l_suskind_what_is_a_fecal_microbial_transplant
4 ways to make hybrid work better for everyone,Tsedal Neeley,04:11,https://ted.com/talks/tsedal_neeley_4_ways_to_make_hybrid_work_better_for_everyone
The Hawaiian story of the wind keepers,Sydney Iaukea,05:27,https://ted.com/talks/sydney_iaukea_the_hawaiian_story_of_the_wind_keepers
How does this all-female species reproduce?,Susan Freitas and Darren Parker,05:42,https://ted.com/talks/susan_freitas_and_darren_parker_how_does_this_all_female_species_reproduce
Is AI the most important technology of the century?,TED-Ed,05:02,https://ted.com/talks/ted_ed_is_ai_the_most_important_technology_of_the_century
How stretching actually changes your muscles,Malachy McHugh,04:43,https://ted.com/talks/malachy_mchugh_how_stretching_actually_changes_your_muscles
This one weird trick will get you infinite gold,Dan Finkel,04:22,https://ted.com/talks/dan_finkel_this_one_weird_trick_will_get_you_infinite_gold
"Puke, poop and tiny cockroaches: How the leafcutter ant queen runs her farm",Charles Wallace,04:48,https://ted.com/talks/charles_wallace_puke_poop_and_tiny_cockroaches_how_the_leafcutter_ant_queen_runs_her_farm
A day in the life of a teenager in medieval Baghdad,Birte Kristiansen and Petra Sijpesteijn,04:39,https://ted.com/talks/birte_kristiansen_and_petra_sijpesteijn_a_day_in_the_life_of_a_teenager_in_medieval_baghdad
The man who lost his sense of touch,Antonio Cataldo,05:41,https://ted.com/talks/antonio_cataldo_the_man_who_lost_his_sense_of_touch
What happens if an engineered virus escapes the lab?,TED-Ed,05:26,https://ted.com/talks/ted_ed_what_happens_if_an_engineered_virus_escapes_the_lab
How the Mongols used horses to create an empire,William T. Taylor,05:35,https://ted.com/talks/william_t_taylor_how_the_mongols_used_horses_to_create_an_empire
How to be a team player \'97 without burning out,Rob Cross,05:36,https://ted.com/talks/rob_cross_how_to_be_a_team_player_without_burning_out
6 myths about the Middle Ages that everyone believes,Stephanie Honchell Smith,04:31,https://ted.com/talks/stephanie_honchell_smith_6_myths_about_the_middle_ages_that_everyone_believes
The continents are moving. When will they collide?,Jean-Baptiste P. Koehl,04:52,https://ted.com/talks/jean_baptiste_p_koehl_the_continents_are_moving_when_will_they_collide
What if you experienced every human life in history?,TED-Ed,05:03,https://ted.com/talks/ted_ed_what_if_you_experienced_every_human_life_in_history
What happens when the Arctic permafrost melts?,Brendan Rogers and Jessica Howard,05:34,https://ted.com/talks/brendan_rogers_and_jessica_howard_what_happens_when_the_arctic_permafrost_melts
One of the most banned books of all time,Mollie Godfrey,04:45,https://ted.com/talks/mollie_godfrey_one_of_the_most_banned_books_of_all_time
How to manage your emotions,TED-Ed,04:30,https://ted.com/talks/ted_ed_how_to_manage_your_emotions
Can you freeze your body and come back to life?,Shannon N. Tessier,05:13,https://ted.com/talks/shannon_n_tessier_can_you_freeze_your_body_and_come_back_to_life
How do airplanes actually fly?,Raymond Adkins,05:01,https://ted.com/talks/raymond_adkins_how_do_airplanes_actually_fly
"One of the most ""dangerous"" men in American history",Keenan Norris,05:11,https://ted.com/talks/keenan_norris_one_of_the_most_dangerous_men_in_american_history
"""Bright Future Ahead""",KERA,04:16,https://ted.com/talks/kera_bright_future_ahead
"3 stories of Pakistani resilience, told in film",Jawad Sharif,04:48,https://ted.com/talks/jawad_sharif_3_stories_of_pakistani_resilience_told_in_film
